x,y,radius,angle,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
2.7319390976180915,-0.14069786608403148,2.7355597457586174,6.231729669003961,-0.3007112889195489,0.8656911613098558,-0.9618770371893156,0.9537152199248702,0.5005784785925113,0.2734822943590753,-0.552693759582358,-0.0016292800381340622
2.85351742676644,-0.38528652880381375,2.8794109491591255,6.148975352061447,-0.4620384073036957,0.7370425224118394,-0.371263816134855,0.8868599157568596,0.6758463731920097,0.9285274249202253,-0.031978137592070466,-0.6590026308952333
2.85351742676644,-0.38528652880381375,2.8794109491591255,6.148975352061447,-0.5284708306618294,0.858483098359599,-0.6035745195663139,0.8489514598253518,0.512841856551221,0.7973065905473837,-0.1724706197977367,-0.7203027179106857
2.85351742676644,-0.38528652880381375,2.8794109491591255,6.148975352061447,-0.3689717919118555,0.5244173493581565,-0.18141127879021102,0.9294405934611176,0.8514613577210449,0.9834073153722726,-0.008293190639123926,-0.6667017033075515
-2.537021207734353,0.6497604872179249,2.6189053627887264,2.8908702464774647,0.6772077826535466,0.9898314220707164,-0.8780955317789955,-0.7357918313717996,0.14224540724207324,0.47848535721562385,2.753830986101997,0.9341077949061021
-2.537021207734353,0.6497604872179249,2.6189053627887264,2.8908702464774647,-0.6137855529048092,-0.9830790759475515,0.07218945659849169,-0.7894727956334769,0.18318168695071108,0.9973909375746375,-3.795068000129191,-0.2349693058900562
-0.6693351617248975,-2.5771391099723546,2.6626407100602956,4.458282994997987,-0.8200702036367987,-0.09228152641003265,0.9721359873275335,-0.5722629300479801,0.9957329561099374,0.23441762336207067,-0.9382951045396033,-3.5990936563374563
-0.4510702418955949,2.1601759525926556,2.20676788749595,1.7766502416055805,0.5936597805777919,0.9998632243427854,0.19067661231587676,0.8047161393462468,0.01653882120493611,0.9816529068442373,2.3817072775794523,3.050205390041702
-0.5774307749883812,-2.724030869739552,2.7845592971236406,4.503504436564471,-0.9674117232793925,0.5851289925437587,-0.8907401687932385,-0.25320852604443644,0.8109402333616984,0.4545128729730248,-2.300723712207781,-4.190149828191552
2.3406851562999336,0.42300430519883747,2.378600353808852,0.17878846899824996,0.8162172054488183,-0.7588321407566827,-0.5273894440025871,0.5777451631379718,0.6512862520847726,0.8496236663103506,-0.46221020978163607,1.957348439624584
-2.314565162240309,-1.5245054528800577,2.7715210203275635,3.7240298587892444,0.07110302549908133,0.8071186220216598,0.11800385601375178,-0.9974689768433287,0.5903893037529195,0.9930131368546369,4.127964264817987,-1.3839032266317344
-1.999701259547637,-1.930156724022104,2.779264310339005,3.9092962138852805,-0.5355363690865712,0.5601695532807719,-0.7117705069982139,-0.844512165327162,0.8283779762748527,0.7024120908466095,-2.773875055595358,-2.8936289998305273
2.114206100653351,1.675406226906372,2.697564357192705,0.6701213456086392,0.1713938970931007,0.5437468758764685,0.5146423846072089,0.9852025842633786,0.8392492686768218,0.8574049311531895,1.2877300774091358,1.9279010610862743
2.2981500679403335,-1.3823651091857048,2.68187006207761,5.74165469893883,-0.5334537526799531,0.6506019658007246,-0.9045193408010294,0.8458292343917154,0.7594189108102541,0.4264325997351413,-0.9845529794361203,-1.5323718724999278
2.2981500679403335,-1.3823651091857048,2.68187006207761,5.74165469893883,-0.5057812922953732,-0.314926165886749,0.6531006242979529,0.862661743885761,0.9491161730999382,0.757271136741408,-0.13899454728293392,-2.4613068852372995
-2.7166225151688956,0.02189515266183476,2.7167107478774146,3.1335331317149415,-0.20023422085164938,0.4003130929129604,-0.9690385816104533,-0.9797480578189134,0.9163784303673126,0.2469093504717891,-3.8494439642597875,-1.0390286048502362
-2.7166225151688956,0.02189515266183476,2.7167107478774146,3.1335331317149415,-0.16648928975658492,-0.7128834163620709,0.868704456870244,-0.9860432629435424,0.7012825640752394,0.4953307648569532,-2.715344981383338,0.2563149874293432
-2.7166225151688956,0.02189515266183476,2.7167107478774146,3.1335331317149415,-0.16266256577879656,-0.44660162904676576,0.49878911683419563,-0.9866817570494849,0.894732912624083,0.8667233797052916,-2.918966487261158,-0.07438108956445433
2.667843496641121,1.2511905146682327,2.9466704305989295,0.4385328748698872,0.6816707812613364,-0.6999897359754409,0.5217334975053829,0.7316590366930209,0.7141529034660803,0.8531085262619291,0.5235423089524741,1.9161475295703907
1.3199735696062822,-1.898587517714089,2.312350489627145,5.319913017077857,-0.3137586114758525,-0.9993979407178325,0.7764788921475411,0.9495027823680903,0.03469518826805546,0.6301432615281443,-0.9661845085584426,-2.6354834973018506
-2.6111673848318344,1.3067360537940038,2.919889420148415,2.6775920506143827,0.48400064715166247,0.1755304696123975,-0.2787262321676873,-0.8750676394181035,0.9844739987615981,0.9603705990406018,2.5303489302459568,1.9812723621724837
