tau1,tau2,tau3,q1,q2,q3,dq1,dq2,dq3,ddq1,ddq2,ddq3,G1,G2,G3,Cqdot1,Cqdot2,Cqdot3,M1,M2,M3,M4,M5,M6,M7,M8,M9
3.768934611,-2.22157152,-7.2980699,-3.1848296574889905,1.3368349451956223,-10.301099222227258,-6.104238896521102,-2.2171235247830627,-10.456622054037597,10.460604462208725,48.002337132149904,-76.66188964634408,-24.044885349285657,0.457194232058872,4.484131454825984,-85.46405410534615,-62.778262427664856,18.323889946355344,3.209691862752121,0.9598548447223555,-0.4179032518494451,0.9598548447223555,1.0600178266925897,0.030008913346294852,-0.4179032518494451,0.030008913346294852,0.35
4.429766804,0.50708645,-3.795162489,-2.427760125405473,0.6115180813102795,0.13753705696613064,-4.333384350543712,3.2531006958388176,3.493786228238932,24.707955131570188,-42.814293251273746,-10.12756449826045,-22.641265121691447,-4.103844206280408,-0.5282653729154054,19.257101089914396,22.2453502043244,6.473488277029463,8.229221518759324,4.284889098999634,1.2114446378894974,4.284889098999634,2.6905566792399425,0.8452783396199712,1.2114446378894974,0.8452783396199712,0.35
-0.283292823,7.789756687,8.680870319,-2.321621209675208,-2.2112010925097483,6.365960006027625,-4.899208071025242,5.1375349934665575,-11.561253866989928,-14.6175236702079,14.586478743591961,46.757691507201564,-20.63220886677059,-3.9002217156594856,-1.2720751021716217,10.111253805573313,-44.3503380256153,-10.180741384375487,2.7248392002130504,1.5357076652141348,0.5836996800497825,1.5357076652141348,2.696576130215219,0.8482880651076095,0.5836996800497825,0.8482880651076095,0.35
-2.844096066,1.430596615,-3.562612178,-2.150526626353045,-1.0037432570101528,1.3098104684478777,-3.4820986305030104,3.340436771800614,-4.061549518039775,-3.15958213458579,39.19591800916025,-56.52827692409042,-29.474196819212516,-16.03944295947913,-1.325625383321586,-24.675144014186067,-22.03890654024313,1.8363935843226225,6.873005140709062,3.24051914557144,0.955779541781916,3.24051914557144,1.9580331504338182,0.4790165752169091,0.955779541781916,0.4790165752169091,0.35
1.886000604,-3.24177549,-2.167619989,-1.9516555783036975,-0.1037174906750849,0.04105915345652238,-2.244279806304635,-0.7358884486405367,-1.4338760078760806,5.4240559863220925,-0.9133203006391251,-19.022168552057234,-18.0759669608688,-8.9595759261761,-2.1048304980337935,0.8317732337690155,-1.1574975264020746,0.024584947658193867,9.03107328291993,4.690115237146496,1.3485973999638396,4.690115237146496,2.699157191373062,0.8495785956865309,1.3485973999638396,0.8495785956865309,0.35
7.80548704,-5.456848129,2.463742894,-2.452453353762274,0.8743681858511609,-1.2383684281053484,-0.865810747119341,1.2942908158566655,-4.21973226946093,24.12482909833052,-53.13248250282398,31.43856499230043,-23.68350128662905,-4.755263322150371,-4.6480089748184135,9.783075768325388,7.435731140775716,-0.2202114577417108,7.235264148238028,3.4558015571379816,0.980409561564801,3.4558015571379816,2.0263389660379354,0.5131694830189676,0.980409561564801,0.5131694830189676,0.35
-8.319693128,6.652882953,5.74196615,-4.486340974539716,1.939253047953536,8.600534824756142,-7.189988558034525,0.3521014930967129,10.74486802028485,11.157749814110153,-48.81414763959753,28.678197475647043,-12.910897612807958,-7.4141625980989065,4.776126022921787,2.113607189687805,60.68838114065204,-6.048778338145086,1.8501902098459815,0.2605387429328043,-0.20964065381846098,0.2605387429328043,1.020887276019627,0.010443638009813516,-0.20964065381846098,0.010443638009813516,0.35
-5.21261114,7.529684616,-8.828639304,-1.9374593056362592,-2.29493730742117,-13.014713087104269,0.17677712155468633,7.439463567216475,-40.13042715051306,-259.48987316959415,-141.77788313803265,602.8481872121102,-15.74246490887355,-6.950197761295797,-0.15521681603985452,486.71055279820024,216.51410606714265,-12.578304275172068,2.041973483726346,1.1465701580171275,0.33972507571696037,1.1465701580171275,2.601166832307909,0.8005834161539543,0.33972507571696037,0.8005834161539543,0.35
-3.277658789,-6.994410662,-0.993212667,-1.948059204705106,-0.9235920244060528,0.9071286740013706,-2.7293759794870223,-2.0935717820239423,2.6668427288311882,-10.373595797787877,39.09050937179045,-63.00010440866597,-25.09828570370455,-16.06383451412459,-1.8817158922566892,26.228423806736767,-1.645115295640697,9.100401485506898,7.4747499231309025,3.7203800310514463,1.1579373105398383,3.7203800310514463,2.3160101389719903,0.6580050694859951,1.1579373105398383,0.6580050694859951,0.35
5.926485406,-5.38715582,-8.959573979,-1.686289525594949,-1.0510519383127315,-8.08842383085258,3.9246241254352023,-15.654469204475808,3.0421999153570916,-71.54872505498288,120.49304246287811,46.017719933181475,-17.18402359213828,-14.35784559617622,-0.8289160222370995,137.3232506691905,-52.428009214938434,-69.08021332805424,4.3480977679076895,1.7328986450633592,-0.24593856160021255,1.7328986450633592,1.4676995222190283,0.23384976110951414,-0.24593856160021255,0.23384976110951414,0.35
